GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,3,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,5,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,16,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,16,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,22,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,28,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,33,48,16,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,36,48,16,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,21,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,21,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,48,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,1,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,6,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,21,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,2,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,5,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,21,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,22,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,41,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,45,57,24,0
1,0,0,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,59,57,24,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,22,34,2,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,57,34,2,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,6,34,2,0
1,0,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,2.0,6,34,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,27,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,59,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,50,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,50,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,39,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,47,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,20,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,35,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,50,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,13,40,2,0
1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,30,40,2,0
0,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,24,29,3,0
0,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,14,29,3,0
0,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,42,29,3,0
0,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,10,29,3,0
1,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,34,52,14,0
1,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,7,52,14,0
1,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,8,52,14,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,26,27,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,9,27,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,26,27,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,12,27,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,22,27,3,0
1,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,6,44,25,0
1,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,17,44,25,0
1,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,38,44,25,0
1,0,0,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,19,40,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,23,40,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,8,40,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,16,40,4,0
0,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,47,28,5,0
0,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,15,28,5,0
0,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,17,28,5,0
0,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,26,28,5,0
0,1,0,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,34,28,5,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,28,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,39,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,25,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,54,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,29,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,15,40,7,0
0,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,2.0,29,40,7,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,20,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,44,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,40,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,39,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,58,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,55,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,48,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,24,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,8,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,20,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,16,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,34,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,39,41,13,0
1,0,0,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2.0,30,41,13,0
1,0,0,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,1.0,22,44,5,0
1,0,0,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,1.0,33,44,5,0
1,0,0,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,1.0,12,44,5,0
1,0,0,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,1.0,8,44,5,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,16,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,36,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,18,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,30,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,14,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,35,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,52,58,13,0
0,1,0,0,267750.0,Working,Higher education,Married,House / apartment,0,1,0,2.0,55,58,13,0
1,0,0,0,139500.0,Working,Higher education,Separated,House / apartment,0,0,0,1.0,9,44,19,0
1,0,0,0,139500.0,Working,Higher education,Separated,House / apartment,0,0,0,1.0,17,44,19,0
1,0,0,0,139500.0,Working,Higher education,Separated,House / apartment,0,0,0,1.0,45,44,19,0
0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,12,51,15,0
0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,34,51,15,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,57,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,60,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,34,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,28,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,15,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,23,29,7,0
0,1,0,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,9,29,7,0
0,0,0,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,0,1,0,2.0,30,58,0,0
0,0,0,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,0,1,0,2.0,5,58,0,0
1,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,25,54,14,0
1,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,25,54,14,0
1,1,0,0,900000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1.0,15,52,20,0
1,1,0,0,900000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1.0,8,52,20,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,47,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,16,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,16,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,4,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,19,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,58,41,2,0
0,1,0,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,2.0,43,41,2,0
1,0,0,2,225000.0,Working,Higher education,Married,House / apartment,1,0,1,4.0,39,31,5,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,32,26,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,24,26,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,8,26,3,0
0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3.0,11,26,3,0
1,0,0,0,450000.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,30,40,15,0
1,0,0,0,450000.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,33,40,15,0
1,0,0,0,450000.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,6,40,15,0
1,0,0,0,450000.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,6,40,15,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,21,30,9,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,34,30,9,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,48,30,9,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,31,30,9,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,11,30,9,0
0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1.0,5,30,9,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,55,34,1,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,58,34,1,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,55,34,1,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,58,34,1,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,50,34,1,0
1,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,3.0,56,34,1,0
0,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,7,56,1,0
0,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,44,56,1,0
1,0,0,2,67500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,4.0,7,28,1,0
0,0,0,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2.0,20,38,6,0
0,0,0,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2.0,20,38,6,0
0,0,0,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2.0,37,38,6,0
0,0,0,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2.0,41,38,6,0
0,0,0,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2.0,36,38,6,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,7,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,2,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,4,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,6,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,13,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,16,53,1,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,28,53,1,0
1,0,0,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,9,54,3,0
0,0,0,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,1.0,38,22,4,0
0,0,0,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,1.0,18,22,4,0
0,0,0,0,198000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,1.0,14,24,3,0
0,0,0,0,198000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,1.0,2,24,3,0
0,1,0,0,360000.0,State servant,Higher education,Married,Municipal apartment,1,1,0,2.0,13,41,3,0
0,1,0,0,81000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,2.0,7,40,9,0
0,1,0,0,81000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,2.0,12,40,9,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,31,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,22,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,22,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,38,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,43,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,50,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,59,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,21,47,4,0
1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,0,1,0,2.0,16,47,4,0
1,0,0,0,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2.0,54,33,2,0
1,0,0,0,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2.0,10,33,2,0
0,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,39,44,17,0
0,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,39,44,17,0
0,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,2.0,46,32,3,0
0,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,2.0,52,32,3,0
0,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,2.0,29,32,3,0
0,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,2.0,51,32,3,0
0,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,2.0,16,32,3,0
